year,country,city,gender,rank,name,nation,round,time,forfeit
2012,chn,chongqing,women,6,CuiLian He,CHN,qualifications,,
2012,chn,chongqing,women,7,Edyta Ropek,POL,qualifications,,
2012,chn,chongqing,women,8,Xuhua PAN,CHN,qualifications,,
2012,chn,chongqing,women,9,Yuliya Levochkina ,RUS,qualifications,,
2012,chn,chongqing,women,10,Monika Prokopiuk-Kawecka,POL,qualifications,,
2012,chn,chongqing,women,11,Anastasiya Savisko,UKR,qualifications,,
2012,chn,chongqing,women,12,WangMu RenZeng,CHN,qualifications,,
2012,chn,chongqing,women,13,yang wang,CHN,qualifications,,
2012,chn,chongqing,women,14,Anouck Jaubert,FRA,qualifications,,
2012,chn,chongqing,women,15,Margot Heitz,FRA,qualifications,,
2012,chn,chongqing,women,16,Esther Bruckner,FRA,qualifications,,
2012,chn,chongqing,women,17,wangmu gesang,CHN,qualifications,,
2012,chn,chongqing,women,18,Rong JIANG,CHN,qualifications,,
2012,chn,xinin,women,1,Esther Bruckner,FRA,qualifications,,
2012,chn,xinin,women,2,Edyta Ropek,POL,qualifications,,
2012,chn,xinin,women,3,Mariia Krasavina,RUS,qualifications,,
2012,chn,xinin,women,4,Yuliya Levochkina ,RUS,qualifications,,
2012,chn,xinin,women,5,Aleksandra Miroslaw,POL,qualifications,,
2012,chn,xinin,women,6,Kseniya Polekhina,RUS,qualifications,,
2012,chn,xinin,women,7,Klaudia Buczek,POL,qualifications,,
2012,chn,xinin,women,8,Alina Gaidamakina,RUS,qualifications,,
2012,chn,xinin,women,9,Iuliia Kaplina,RUS,qualifications,,
2012,chn,xinin,women,10,Supita Tita,INA,qualifications,,
2012,chn,xinin,women,11,CuiLian He,CHN,qualifications,,
2012,chn,xinin,women,12,Anouck Jaubert,FRA,qualifications,,
2012,chn,xinin,women,13,Monika Prokopiuk-Kawecka,POL,qualifications,,
2012,chn,xinin,women,14,Anastasiya Savisko,UKR,qualifications,,
2012,chn,xinin,women,15,Puji Lestari,INA,qualifications,,
2012,chn,xinin,women,16,yang wang,CHN,qualifications,,
2012,chn,xinin,women,17,Hung Ying Lee,TPE,qualifications,,
2012,chn,xinin,women,18,weiling yang,CHN,qualifications,,
2012,chn,xinin,women,19,Xuhua PAN,CHN,qualifications,,
2012,chn,xinin,women,20,LaMu RENQING,CHN,qualifications,,
2012,chn,xinin,women,21,WangMu RenZeng,CHN,qualifications,,
2012,chn,xinin,women,22,Rong JIANG,CHN,qualifications,,
2013,ita,arco,men,1,Libor Hroza,CZE,qualifications,6.130,
2013,ita,arco,men,2,QiXin Zhong,CHN,qualifications,6.410,
2013,ita,arco,men,3,Stanislav Kokorin,RUS,qualifications,6.490,
2013,ita,arco,men,4,Marcin Dzienski,POL,qualifications,6.500,
2013,ita,arco,men,5,Jedrzej Komosinski,POL,qualifications,6.630,
2013,ita,arco,men,6,Evgenii Vaitsekhovskii,RUS,qualifications,6.540,
2013,ita,arco,men,7,Sergei Sinitcyn,RUS,qualifications,6.800,
2013,ita,arco,men,8,Leonardo Gontero,ITA,qualifications,6.580,
2013,ita,arco,men,9,Yaroslav Gontaryk,UKR,qualifications,6.880,
2013,ita,arco,men,10,Arsenii Shevchenko,RUS,qualifications,6.960,
2013,ita,arco,men,11,Lukasz Swirk,POL,qualifications,6.890,
2013,ita,arco,men,12,Yoann LE COUSTER,FRA,qualifications,6.990,
2013,ita,arco,men,13,Alessandro Santoni,ITA,qualifications,7.220,
2013,ita,arco,men,14,Danyil Boldyrev,UKR,qualifications,6.860,
2013,ita,arco,men,15,Volodymyr Zinchenko,UKR,qualifications,7.310,
2013,ita,arco,men,16,Lincai Zhong,CHN,qualifications,7.250,
2013,ita,arco,men,17,Kostiantyn Podchesov,UKR,qualifications,7.340,
2013,ita,arco,men,18,Quentin Nambot,FRA,qualifications,7.380,
2013,ita,arco,men,19,Anton Poliakov,RUS,qualifications,7.420,
2013,ita,arco,men,20,Guillaume Moro,FRA,qualifications,7.470,
2013,ita,arco,men,21,Yevgeniy Chelombytko,UKR,qualifications,7.750,
2013,ita,arco,men,22,Stanislao Zama,ITA,qualifications,7.910,
2013,ita,arco,men,23,Jan Kriz,CZE,qualifications,7.920,
2013,ita,arco,men,24,Gianluca Sirotti,ITA,qualifications,7.960,
2013,ita,arco,men,25,Alessandro Boulos,ITA,qualifications,8.030,
2013,ita,arco,men,26,Ludovico Fossali,ITA,qualifications,8.210,
2013,ita,arco,men,27,Davide Buoso,ITA,qualifications,8.610,
2013,ita,arco,men,28,Sean McColl,CAN,qualifications,8.830,
2013,ita,arco,men,29,Giga Jankhoteli,GEO,qualifications,9.300,
2013,ita,arco,men,30,Oleksiy Yurko,UKR,qualifications,,fall
2013,aze,baku,men,1,Stanislav Kokorin,RUS,qualifications,,
2013,aze,baku,men,2,Yaroslav Gontaryk,UKR,qualifications,,
2013,aze,baku,men,3,Leonardo Gontero,ITA,qualifications,,
2013,aze,baku,men,4,Dmitrii Timofeev,RUS,qualifications,,
2013,aze,baku,men,5,Evgenii Vaitsekhovskii,RUS,qualifications,,
2013,aze,baku,men,6,Lukasz Swirk,POL,qualifications,,
2013,aze,baku,men,7,Danyil Boldyrev,UKR,qualifications,,
2013,aze,baku,men,8,Yoann LE COUSTER,FRA,qualifications,,
2013,aze,baku,men,9,Marcin Dzienski,POL,qualifications,,
2013,aze,baku,men,10,Jedrzej Komosinski,POL,qualifications,,
2013,aze,baku,men,11,Eduard Sabitov,RUS,qualifications,,
2013,aze,baku,men,12,Evgeny Astashkin,RUS,qualifications,,
2013,aze,baku,men,13,Sergei Sinitcyn,RUS,qualifications,,
2013,aze,baku,men,14,Bassa Mawem,FRA,qualifications,,
2013,aze,baku,men,15,Libor Hroza,CZE,qualifications,,
2013,aze,baku,men,16,Guillaume Moro,FRA,qualifications,,
2013,aze,baku,men,17,Arsenii Shevchenko,RUS,qualifications,,
2013,aze,baku,men,18,Alexey Molchanov,KAZ,qualifications,,
2013,aze,baku,men,19,Viacheslav Vedenchuk,RUS,qualifications,,
2013,aze,baku,men,20,Giga Jankhoteli,GEO,qualifications,,
2013,aze,baku,men,21,Cingiz Tagizade,AZE,qualifications,,
2013,aze,baku,men,22,Almatsgir Kvitsiani,GEO,qualifications,,
2013,aze,baku,men,23,Rinat Rahimkhanov,AZE,qualifications,,
2013,aze,baku,men,24,Giorgi Gomiashvili,GEO,qualifications,,
2013,aze,baku,men,25,Mamuka Khutsishvili ,GEO,qualifications,,
2013,aze,baku,men,26,Seymur Camalzade,AZE,qualifications,,
2013,aze,baku,men,27,Galib Shikhrahimov ,AZE,qualifications,,
2013,aze,baku,men,28,Babek Ibadov,AZE,qualifications,,
2013,aze,baku,men,29,Yasin Ali,PAK,qualifications,,
2013,aze,baku,men,30,Teymur Maksutov,AZE,qualifications,,
2013,aze,baku,men,31,Amil Aliyev,AZE,qualifications,,
2013,aze,baku,men,32,Chingiz Taghizade,AZE,qualifications,,
2013,aze,baku,men,33,Zohrab Shahbalaye,AZE,qualifications,,
2013,chn,chongqing,men,1,Stanislav Kokorin,RUS,qualifications,,
2013,chn,chongqing,men,2,Libor Hroza,CZE,qualifications,,
2013,chn,chongqing,men,3,QiXin Zhong,CHN,qualifications,,
2013,chn,chongqing,men,4,Marcin Dzienski,POL,qualifications,,
2013,chn,chongqing,men,5,Danyil Boldyrev,UKR,qualifications,,
2013,chn,chongqing,men,6,Yaroslav Gontaryk,UKR,qualifications,,
2013,chn,chongqing,men,7,Dmitrii Timofeev,RUS,qualifications,,
2013,chn,chongqing,men,8,Lukasz Swirk,POL,qualifications,,
2013,chn,chongqing,men,9,Leonardo Gontero,ITA,qualifications,,
2013,chn,chongqing,men,10,Yuhang Zhang,CHN,qualifications,,
2013,chn,chongqing,men,11,Jedrzej Komosinski,POL,qualifications,,
2013,chn,chongqing,men,12,Sayat Bokanov,KAZ,qualifications,,
2013,chn,chongqing,men,13,Alexey Nazarov,KAZ,qualifications,,
2013,chn,chongqing,men,14,Volodymyr Zinchenko,UKR,qualifications,,
2013,chn,chongqing,men,15,Guangdong Li,CHN,qualifications,,
2013,chn,chongqing,men,16,Guangfeng Li,CHN,qualifications,,
2013,chn,chongqing,men,17,Lincai Zhong,CHN,qualifications,,
2013,kor,mokpo,men,1,QiXin Zhong,CHN,qualifications,6.563,
2013,kor,mokpo,men,2,Libor Hroza,CZE,qualifications,6.234,
2013,kor,mokpo,men,3,Stanislav Kokorin,RUS,qualifications,6.125,
2013,kor,mokpo,men,4,Evgenii Vaitsekhovskii,RUS,qualifications,6.406,
2013,kor,mokpo,men,5,Danyil Boldyrev,UKR,qualifications,6.454,
2013,kor,mokpo,men,6,Leonardo Gontero,ITA,qualifications,6.547,
2013,kor,mokpo,men,7,Sergei Sinitcyn,RUS,qualifications,6.562,
2013,kor,mokpo,men,8,Lukasz Swirk,POL,qualifications,7.328,
2013,kor,mokpo,men,9,Yaroslav Gontaryk,UKR,qualifications,6.937,
2013,kor,mokpo,men,10,Arsenii Shevchenko,RUS,qualifications,6.719,
2013,kor,mokpo,men,11,Dmitrii Timofeev,RUS,qualifications,6.625,
2013,kor,mokpo,men,12,Reza Alipourshenazandifar,IRI,qualifications,6.625,
2013,kor,mokpo,men,13,Artem Savelyev,RUS,qualifications,7.328,
2013,kor,mokpo,men,14,Weng Khit  Adriel,Choo,qualifications,,SIN
2013,kor,mokpo,men,15,Marcin Dzienski,POL,qualifications,6.078,
2013,kor,mokpo,men,16,Jedrzej Komosinski,POL,qualifications,6.719,
2013,kor,mokpo,men,17,Aleksandr Shikov,RUS,qualifications,7.406,
2013,kor,mokpo,men,18,Viacheslav Vedenchuk,RUS,qualifications,7.812,
2013,kor,mokpo,men,19,Sungjoon Chae,KOR,qualifications,7.860,
2013,kor,mokpo,men,20,Volodymyr Zinchenko,UKR,qualifications,8.750,
2013,kor,mokpo,men,21,Sean McColl,CAN,qualifications,9.297,
2013,kor,mokpo,men,22,Youngwook Her,KOR,qualifications,9.906,
2013,kor,mokpo,men,23,Pyeongju Hwang,KOR,qualifications,10.265,
2013,kor,mokpo,men,24,Jakob Schubert,AUT,qualifications,12.360,
2013,rus,perm,men,1,Arsenii Shevchenko,RUS,qualifications,7.120,
2013,rus,perm,men,2,Libor Hroza,CZE,qualifications,6.680,
2013,rus,perm,men,3,QiXin Zhong,CHN,qualifications,6.680,
2013,rus,perm,men,4,Nikita Suyushkin,RUS,qualifications,6.870,
2013,rus,perm,men,5,Leonardo Gontero,ITA,qualifications,6.610,
2013,rus,perm,men,6,Dmitrii Timofeev,RUS,qualifications,6.550,
2013,rus,perm,men,7,Marcin Dzienski,POL,qualifications,6.620,
2013,rus,perm,men,8,Ivan Atlarov,RUS,qualifications,7.490,
2013,rus,perm,men,9,Aleksandr Shikov,RUS,qualifications,7.170,
2013,rus,perm,men,10,Ruslan Faizullin,RUS,qualifications,7.250,
2013,rus,perm,men,11,Sergei Luzhetskii,RUS,qualifications,7.100,
2013,rus,perm,men,12,Evgenii Vaitsekhovskii,RUS,qualifications,6.670,
2013,rus,perm,men,13,Stanislav Kokorin,RUS,qualifications,6.360,
2013,rus,perm,men,14,Lukasz Swirk,POL,qualifications,6.960,
2013,rus,perm,men,15,Sergei Sinitcyn,RUS,qualifications,6.890,
2013,rus,perm,men,16,Konstantin Payl,RUS,qualifications,7.250,
2013,rus,perm,men,17,Jedrzej Komosinski,POL,qualifications,7.670,
2013,rus,perm,men,18,Maksim Diachkov,RUS,qualifications,7.700,
2013,rus,perm,men,19,Vladislav Deulin,RUS,qualifications,7.800,
2013,rus,perm,men,19,Vaginak Sirekanyan,RUS,qualifications,7.800,
2013,rus,perm,men,21,Yoann LE COUSTER,FRA,qualifications,7.920,
2013,rus,perm,men,22,Viacheslav Vedenchuk,RUS,qualifications,8.410,
2013,rus,perm,men,23,Arman Ter-Minasyan,RUS,qualifications,8.580,
2013,rus,perm,men,24,Georgy Artamonov ,RUS,qualifications,8.830,
2013,rus,perm,men,25,Anton Poliakov,RUS,qualifications,9.980,
2013,rus,perm,men,26,Evgeny Astashkin,RUS,qualifications,,fall
2013,chn,wujiang,men,1,Stanislav Kokorin,RUS,qualifications,6.510,
2013,chn,wujiang,men,2,Reza Alipourshenazandifar,IRI,qualifications,6.290,
2013,chn,wujiang,men,3,Yaroslav Gontaryk,UKR,qualifications,6.570,
2013,chn,wujiang,men,4,Jedrzej Komosinski,POL,qualifications,6.680,
2013,chn,wujiang,men,5,Marcin Dzienski,POL,qualifications,6.200,
2013,chn,wujiang,men,6,Aleksandr Shikov,RUS,qualifications,6.450,
2013,chn,wujiang,men,7,Libor Hroza,CZE,qualifications,5.980,
2013,chn,wujiang,men,8,Dmitrii Timofeev,RUS,qualifications,6.010,
2013,chn,wujiang,men,9,Sergei Sinitcyn,RUS,qualifications,6.850,
2013,chn,wujiang,men,10,Leonardo Gontero,ITA,qualifications,6.640,
2013,chn,wujiang,men,11,Arsenii Shevchenko,RUS,qualifications,6.630,
2013,chn,wujiang,men,12,Lukasz Swirk,POL,qualifications,6.790,
2013,chn,wujiang,men,13,Evgenii Vaitsekhovskii,RUS,qualifications,6.630,
2013,chn,wujiang,men,14,Weng Khit  Adriel,Choo,qualifications,,SIN
2013,chn,wujiang,men,15,QiXin Zhong,CHN,qualifications,6.040,
2013,chn,wujiang,men,16,Aspar Jaelolo,INA,qualifications,6.650,
2013,chn,wujiang,men,17,Lincai Zhong,CHN,qualifications,6.990,
2013,chn,wujiang,men,18,Anton Poliakov,RUS,qualifications,7.000,
2013,chn,wujiang,men,19,Volodymyr Zinchenko,UKR,qualifications,7.080,
2013,chn,wujiang,men,20,Ashari Fajri,INA,qualifications,7.230,
2013,chn,wujiang,men,21,Danyil Boldyrev,UKR,qualifications,7.260,
2013,chn,wujiang,men,22,Yuhang Zhang,CHN,qualifications,7.500,
2013,chn,wujiang,men,23,Viacheslav Vedenchuk,RUS,qualifications,7.600,
2013,chn,wujiang,men,24,Sean McColl,CAN,qualifications,9.070,
2013,chn,wujiang,men,25,Shinta Ozawa,JPN,qualifications,13.570,
2013,ita,arco,women,1,Alina Gaidamakina,RUS,qualifications,8.710,
2013,ita,arco,women,2,Mariia Krasavina,RUS,qualifications,8.900,
2013,ita,arco,women,3,Kseniya Polekhina,RUS,qualifications,10.790,
2013,ita,arco,women,4,Anouck Jaubert,FRA,qualifications,8.910,
2013,ita,arco,women,5,Iuliia Kaplina,RUS,qualifications,10.070,
2013,ita,arco,women,6,Anna Tsyganova,RUS,qualifications,9.010,
2013,ita,arco,women,7,Monika Prokopiuk-Kawecka,POL,qualifications,9.480,
2013,ita,arco,women,8,Yuliya Levochkina ,RUS,qualifications,9.750,
2013,ita,arco,women,9,Alla Marenych,UKR,qualifications,10.110,
2013,ita,arco,women,10,Stefanie Pichler,AUT,qualifications,10.220,
2013,ita,arco,women,11,Edyta Ropek,POL,qualifications,9.950,
2013,ita,arco,women,12,Anastasiya Zaichenko,UKR,qualifications,14.060,
2013,ita,arco,women,13,Martina Zanetti,ITA,qualifications,13.020,
2013,ita,arco,women,14,Katharina Saurwein,AUT,qualifications,17.150,
2013,ita,arco,women,15,Klaudia Buczek,POL,qualifications,8.950,
2013,ita,arco,women,16,Patrycja Chudziak,POL,qualifications,10.410,
2013,ita,arco,women,17,Margot Heitz,FRA,qualifications,,fall
2013,ita,arco,women,17,Nina Lach,AUT,qualifications,,fall
2013,ita,arco,women,17,Aleksandra Miroslaw,POL,qualifications,,fall
2013,aze,baku,women,1,Iuliia Kaplina,RUS,qualifications,8.590,
2013,aze,baku,women,2,Alina Gaidamakina,RUS,qualifications,8.630,
2013,aze,baku,women,3,Aleksandra Miroslaw,POL,qualifications,9.080,
2013,aze,baku,women,4,Margot Heitz,FRA,qualifications,9.200,
2013,aze,baku,women,5,Klaudia Buczek,POL,qualifications,9.190,
2013,aze,baku,women,6,Anouck Jaubert,FRA,qualifications,9.490,
2013,aze,baku,women,7,Mariia Krasavina,RUS,qualifications,8.830,
2013,aze,baku,women,8,Yuliya Levochkina ,RUS,qualifications,9.270,
2013,aze,baku,women,9,Anastasiya Savisko,UKR,qualifications,9.700,
2013,aze,baku,women,10,Tamara Kuznetsova,KAZ,qualifications,9.840,
2013,aze,baku,women,11,Alla Marenych,UKR,qualifications,9.880,
2013,aze,baku,women,12,Anastasiia Golikova,RUS,qualifications,9.820,
2013,aze,baku,women,13,Stefanie Pichler,AUT,qualifications,9.820,
2013,aze,baku,women,14,Alexandra Elmer,AUT,qualifications,10.090,
2013,aze,baku,women,15,Anna Brozek,POL,qualifications,11.090,
2013,aze,baku,women,16,Aliya Iskakova,KAZ,qualifications,15.070,
2013,aze,baku,women,17,Konul Huseynova,AZE,qualifications,27.980,
2013,aze,baku,women,18,Aysel Sultanova,AZE,qualifications,40.870,
2013,aze,baku,women,19,Diana Vadim Hanina,AZE,qualifications,45.330,
2013,aze,baku,women,20,Sima Seferova,AZE,qualifications,48.350,
2013,aze,baku,women,21,Reyhan Mammadova ,AZE,qualifications,57.810,
2013,aze,baku,women,22,Ayten Piraliyeva ,AZE,qualifications,,fall
2013,aze,baku,women,22,Monika Prokopiuk-Kawecka,POL,qualifications,,fall
2013,aze,baku,women,22,Sems QULIYEVA ,AZE,qualifications,,fall
2013,aze,baku,women,22,Safarova Sima ,AZE,qualifications,,fall
2013,chn,chongqing,women,1,Aleksandra Miroslaw,POL,qualifications,,
2013,chn,chongqing,women,2,Yuliya Levochkina ,RUS,qualifications,,
2013,chn,chongqing,women,3,Iuliia Kaplina,RUS,qualifications,,
2013,chn,chongqing,women,4,Anouck Jaubert,FRA,qualifications,,
2013,chn,chongqing,women,5,Edyta Ropek,POL,qualifications,,
2013,chn,chongqing,women,6,Margot Heitz,FRA,qualifications,,
2013,chn,chongqing,women,7,Mariia Krasavina,RUS,qualifications,,
2013,chn,chongqing,women,8,Esther Bruckner,FRA,qualifications,,
2013,chn,chongqing,women,9,Alina Gaidamakina,RUS,qualifications,,
2013,chn,chongqing,women,10,yang wang,CHN,qualifications,,
2013,chn,chongqing,women,11,Natalia Iakovleva,RUS,qualifications,,
2013,chn,chongqing,women,12,Natalia Titova,RUS,qualifications,,
2013,chn,chongqing,women,13,Tamara Kuznetsova,KAZ,qualifications,,
2013,chn,chongqing,women,14,Klaudia Buczek,POL,qualifications,,
2013,chn,chongqing,women,15,CuiLian He,CHN,qualifications,,
2013,chn,chongqing,women,16,Monika Prokopiuk-Kawecka,POL,qualifications,,
2013,chn,chongqing,women,17,weiling yang,CHN,qualifications,,
2013,chn,chongqing,women,18,Katharina Saurwein,AUT,qualifications,,
2013,kor,mokpo,women,1,Iuliia Kaplina,RUS,qualifications,,
2013,kor,mokpo,women,2,Alina Gaidamakina,RUS,qualifications,,
2013,kor,mokpo,women,3,Yuliya Levochkina ,RUS,qualifications,,
2013,kor,mokpo,women,4,Mariia Krasavina,RUS,qualifications,,
2013,kor,mokpo,women,5,Aleksandra Miroslaw,POL,qualifications,,
2013,kor,mokpo,women,6,Farnaz Esmaeilzadeh,IRI,qualifications,,
2013,kor,mokpo,women,7,Anouck Jaubert,FRA,qualifications,,
2013,kor,mokpo,women,8,Klaudia Buczek,POL,qualifications,,
2013,kor,mokpo,women,9,Margot Heitz,FRA,qualifications,,
2013,kor,mokpo,women,10,Edyta Ropek,POL,qualifications,,
2013,kor,mokpo,women,11,Monika Prokopiuk-Kawecka,POL,qualifications,,
2013,kor,mokpo,women,12,Alla Marenych,UKR,qualifications,,
2013,kor,mokpo,women,13,Katharina Saurwein,AUT,qualifications,,
2013,kor,mokpo,women,14,Woonwha Jeong,KOR,qualifications,,
2013,rus,perm,women,1,Alina Gaidamakina,RUS,qualifications,,
2013,rus,perm,women,2,Yuliya Levochkina ,RUS,qualifications,,
2013,rus,perm,women,3,Mariia Krasavina,RUS,qualifications,,
2013,rus,perm,women,4,Aleksandra Miroslaw,POL,qualifications,,
2013,rus,perm,women,5,Klaudia Buczek,POL,qualifications,,
2013,rus,perm,women,6,Kseniya Polekhina,RUS,qualifications,,
2013,rus,perm,women,7,Iuliia Kaplina,RUS,qualifications,,
2013,rus,perm,women,8,Anouck Jaubert,FRA,qualifications,,
2013,rus,perm,women,9,Monika Prokopiuk-Kawecka,POL,qualifications,,
2013,rus,perm,women,10,Natalia Iakovleva,RUS,qualifications,,
2013,rus,perm,women,11,Svetlana Motovilova,RUS,qualifications,,
2013,rus,perm,women,12,Stefanie Pichler,AUT,qualifications,,
2013,rus,perm,women,13,Varvara Shatalova,RUS,qualifications,,
2013,rus,perm,women,14,Anna Tsyganova,RUS,qualifications,,
2013,rus,perm,women,15,Patrycja Chudziak,POL,qualifications,,
2013,rus,perm,women,16,Elena Timofeeva,RUS,qualifications,,
2013,rus,perm,women,17,Nataliia Stepanova,RUS,qualifications,,
2013,rus,perm,women,18,Margot Heitz,FRA,qualifications,,
2013,rus,perm,women,19,Maria Bogdanova,RUS,qualifications,,
2013,rus,perm,women,20,Edyta Ropek,POL,qualifications,,
2013,rus,perm,women,21,Nadazhda Krasavina,RUS,qualifications,,
2013,rus,perm,women,22,Nina Lach,AUT,qualifications,,
2013,rus,perm,women,23,Daria Malysheva,RUS,qualifications,,
2013,rus,perm,women,24,Yulia Khutorova,RUS,qualifications,,
2013,chn,wujiang,women,1,Iuliia Kaplina,RUS,qualifications,8.230,
2013,chn,wujiang,women,2,Mariia Krasavina,RUS,qualifications,8.770,
2013,chn,wujiang,women,3,Yuliya Levochkina ,RUS,qualifications,8.960,
2013,chn,wujiang,women,4,Alina Gaidamakina,RUS,qualifications,9.340,
2013,chn,wujiang,women,5,Aleksandra Miroslaw,POL,qualifications,8.970,
2013,chn,wujiang,women,6,Supita Tita,INA,qualifications,9.400,
2013,chn,wujiang,women,7,Klaudia Buczek,POL,qualifications,9.410,
2013,chn,wujiang,women,8,Anouck Jaubert,FRA,qualifications,9.570,
2013,chn,wujiang,women,9,Edyta Ropek,POL,qualifications,10.230,
2013,chn,wujiang,women,10,Monika Prokopiuk-Kawecka,POL,qualifications,9.940,
2013,chn,wujiang,women,11,Anastasiya Savisko,UKR,qualifications,9.500,
2013,chn,wujiang,women,12,Alla Marenych,UKR,qualifications,10.430,
2013,chn,wujiang,women,13,Margot Heitz,FRA,qualifications,10.140,
2013,chn,wujiang,women,14,Xuhua PAN,CHN,qualifications,11.770,
2013,chn,wujiang,women,15,CuiLian He,CHN,qualifications,11.490,
2013,chn,wujiang,women,16,WangMu RenZeng,CHN,qualifications,11.540,
2013,chn,wujiang,women,17,LaMu RENQING,CHN,qualifications,12.570,
2013,chn,wujiang,women,18,Katharina Saurwein,AUT,qualifications,16.510,
2013,chn,wujiang,women,19,Risa Ota,JPN,qualifications,26.630,
2013,chn,wujiang,women,20,Farnaz Esmaeilzadeh,IRI,qualifications,,fall
2014,ita,arco,men,1,Libor Hroza,CZE,qualifications,5.760,
2014,ita,arco,men,2,Bassa Mawem,FRA,qualifications,6.140,
2014,ita,arco,men,3,Alessandro Santoni,ITA,qualifications,6.300,
2014,ita,arco,men,4,Marcin Dzienski,POL,qualifications,6.140,
2014,ita,arco,men,5,Danyil Boldyrev,UKR,qualifications,6.320,
2014,ita,arco,men,6,Stanislav Kokorin,RUS,qualifications,6.160,
2014,ita,arco,men,7,Arsenii Shevchenko,RUS,qualifications,6.570,
2014,ita,arco,men,8,Quentin Nambot,FRA,qualifications,6.690,
2014,ita,arco,men,9,Leonardo Gontero,ITA,qualifications,6.630,
2014,ita,arco,men,10,Isaac Estevez ,ECU,qualifications,6.790,
2014,ita,arco,men,11,Jedrzej Komosinski,POL,qualifications,6.670,
2014,ita,arco,men,12,Aleksandr Shikov,RUS,qualifications,6.410,
2014,ita,arco,men,13,Vladislav Deulin,RUS,qualifications,6.620,
2014,ita,arco,men,14,Yaroslav Gontaryk,UKR,qualifications,6.530,
2014,ita,arco,men,15,Evgenii Vaitsekhovskii,RUS,qualifications,6.250,
2014,ita,arco,men,16,QiXin Zhong,CHN,qualifications,5.950,
2014,ita,arco,men,17,Yoann LE COUSTER,FRA,qualifications,6.850,
2014,ita,arco,men,18,Rafal Halasa,POL,qualifications,6.910,
2014,ita,arco,men,19,Volodymyr Zinchenko,UKR,qualifications,6.930,
2014,ita,arco,men,20,Ludovico Fossali,ITA,qualifications,7.020,
2014,ita,arco,men,21,Dmitrii Timofeev,RUS,qualifications,7.360,
2014,ita,arco,men,22,Robert Stewart-Patterson,CAN,qualifications,7.520,
2014,ita,arco,men,23,Lincai Zhong,CHN,qualifications,7.600,
2014,ita,arco,men,24,Michal Lewicki,POL,qualifications,7.700,
2014,ita,arco,men,25,Karol Denis,POL,qualifications,7.760,
